,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Total_Shipped,Year
18795,18794,Space Raiders,Nintendo GameCube,Mastiff,Taito Corporation,2.9,,0.01,2004
18797,18796,Ishin no Arashi: Shippuu Ryuumeden,Nintendo DS,Tecmo Koei,Tecmo Koei Games,,,0.01,2010
18799,18798,Dengeki Gakuen RPG: Cross of Venus Special,Nintendo DS,ASCII Media Works,ASCII Media Works,,,0.01,2011
18804,18803,Case Closed: One Truth Prevails,Nintendo Wii,Nobilis,Marvelous Interactive,,,0.01,2009
18806,18805,Bomberman,Nintendo Wii,Hudson Entertainment,Hudson Soft,,,0.01,2008
18810,18809,Legends of Oz: Dorothy's Return,Nintendo 3DS,GameMill,"Black Lantern Studios, Inc.",,,0.01,2014
18816,18815,Snood 2: On Vacation,Game Boy Advance,DSI Games,Rebellion Developments,,,0.01,2005
18817,18816,The Land Before Time: Into the Mysterious Beyond,Game Boy Advance,Game Factory,Sirius Games,,,0.01,2006
18833,18832,Balloon Pop 2,Nintendo 3DS,UFO Interactive,UFO Interactive,,,0.01,2012
18834,18833,Nintendogs + Cats Golden Retriever and New Friends,Nintendo 3DS,Nintendo,Nintendo EAD,,,0.01,2011
18836,18835,National Geographic Panda (JP sales),Nintendo DS,Namco Bandai,Bandai Namco Games,,,0.01,2008
18838,18837,Help Wanted: 50 Wacky Jobs (jp sales),Nintendo Wii,Hudson Soft,Hudson Soft,,,0.01,2009
18839,18838,Knights in the Nightmare: DHE Series Special Pack,Nintendo DS,Sting,Sting,,,0.01,2008
18847,18846,Karnaaj Rally,Game Boy Advance,Jaleco,Paragon 5,7.9,,0.01,2003
18849,18848,Style Book: Cinnamoroll,Nintendo DS,Bandai,Bandai,,,0.01,2006
18851,18850,Blazer Drive,Nintendo DS,Sega,Sega,,,0.01,2008
18854,18853,Hoshizora no Comic Garden,Nintendo DS,D3 Publisher,HuneX,,,0.01,2008
18857,18856,Hirameki Action: Chibikko Wagyan no Daiki na Bouken,Nintendo DS,Namco Bandai,Namco Bandai Games,,,0.01,2009
18861,18860,Mushibugyo,Nintendo 3DS,Namco Bandai Games,Namco Bandai Games,,,0.01,2013
18865,18864,Imagine Figure Skater (JP sales),Nintendo DS,Ubisoft,Spike Co.,,,0.01,2008
18869,18868,E.T. The Extra-Terrestrial,Game Boy Advance,NewKidCo,Fluid Studios,3.5,,0.01,2001
18870,18869,Mahou Sensei Negima!? Neo-Pactio Fight!!,Nintendo Wii,Marvelous Interactive,Marvelous Interactive,,,0.01,2007
18874,18873,Super Robot Taisen: Original Generation,Game Boy Advance,Atlus,Banpresto,6.5,,0.01,2006
18879,18878,Mortal Kombat: Deadly Alliance,Game Boy Advance,Midway Games,Midway,8.8,,0.01,2002
18880,18879,Original Frisbee Disc Sports: Ultimate & Golf,Nintendo DS,"Destination Software, Inc",Unknown,,,0.01,2007
18882,18881,Outdoors Unleashed: Africa 3D,Nintendo 3DS,Mastiff,Mastiff,,,0.01,2011
18884,18883,Plushees,Nintendo DS,Destineer,Big John Games,4.0,,0.01,2008
18890,18889,12-Sai. Torokeru Puzzle Futari no Harmony,Nintendo 3DS,Happinet,Happinet,,,0.01,2017
18892,18891,Yattaman Wii: BikkuriDokkiri Machine de Mou Race da Koron,Nintendo Wii,Takara Tomy,Takara Tomy,,,0.01,2008
18893,18892,Know How 2,Nintendo DS,7G//AMES,Bitfield GmbH,,,0.01,2010
18895,18894,Carmageddon 64,Nintendo 64,Titus,SCi,1.3,,0.01,1999
18896,18895,PGA European Tour,Nintendo 64,Infogrames,Infogrames,4.6,,0.01,2000
18897,18896,Planet Monsters,Game Boy Advance,Titus,Planet Interactive,,,0.01,2001
18899,18898,Bust-A-Move 3000,Nintendo GameCube,Ubisoft,Taito Corporation,,,0.01,2003
18900,18899,Mega Brain Boost,Nintendo DS,Majesco,Interchannel-Holon,4.5,,0.01,2008
18902,18901,Mezase!! Tsuri Master DS,Nintendo DS,Hudson Soft,Hudson Soft,,,0.01,2009
18908,18907,Men in Black II: Alien Escape,Nintendo GameCube,Infogrames,Melbourne House,,,0.01,2003
18909,18908,Woody Woodpecker in Crazy Castle 5,Game Boy Advance,Kemco,Tantalus Interactive,,,0.01,2003
18912,18911,Spirits & Spells,Game Boy Advance,DreamCatcher Interactive,Magic Pockets,,,0.01,2003
18914,18913,The Peanuts Movie: Snoopy's Grand Adventure,Nintendo Wii U,Activision,Behaviour Interactive,,,0.01,2015
18916,18915,Legendary Fishing,Nintendo Switch,Ubisoft,Ubisoft,,,0.01,2018
18917,18916,Mini Desktop Racing,Nintendo Wii,Conspiracy Entertainment,DDI,1.2,,0.01,2007
18923,18922,Hasbro Game Night for Nintendo Switch,Nintendo Switch,Ubisoft,Ubisoft,,,0.01,2018
18924,18923,Izuna 2: The Unemployed Ninja Returns (JP sales),Nintendo DS,Atlus,Ninja Studio,,,0.01,2008
18927,18926,Pirate Blast,Nintendo Wii,Zoo Games,TBA,,,0.01,2011
18929,18928,Champion Jockey Special,Nintendo Switch,Tecmo Koei,Koei Tecmo Games,,,0.01,2017
18936,18935,Offshore Tycoon,Nintendo Wii,Valcon Games,Cyber Planet,4.5,,0.01,2009
18939,18938,Wedding Planner: Dream Weddings Guaranteed,Nintendo DS,DTP Entertainment,dtp entertainment AG,,,0.01,2010
18947,18946,LEGO Ninjago Nindroids,Nintendo 3DS,Warner Bros. Interactive Entertainment,Hellbent Games,,,0.01,2014
18958,18957,Sea Monsters: A Prehistoric Adventure,Nintendo DS,DSI Games,Atomic Planet Entertainment,4.0,,0.01,2008
18959,18958,Fit & Fun,Nintendo Wii,Unknown,Funbox Media,,,0.01,2011
18960,18959,Shepherd's Crossing 2 DS,Nintendo DS,Graffiti,Success,,,0.01,2010
18961,18960,Yuuzai x Muzai,Nintendo DS,Namco Bandai,Bandai Namco Games,,,0.01,2009
18962,18961,Witch's Wish,Nintendo DS,Natsume,Tryfirst,,,0.01,2010
18964,18963,Dokapon Journey (JP sales),Nintendo DS,Atlus,Sting,,,0.01,2009
18967,18966,Megami Meguri,Nintendo 3DS,Capcom,Unknown,,,0.01,2016
18972,18971,Gyouretsu no Dekiru Houritsu Soudansho,Nintendo DS,Namco Bandai,Bandai Namco Games,,,0.01,2010
18977,18976,The Princess Guide,Nintendo Switch,NIS America,Nippon Ichi Software,,,0.01,2019
18987,18986,Sideswiped,Nintendo DS,Majesco,Recom,,,0.01,2009
18989,18988,The Conveni DS: Otona no Keiei Ryoku Training,Nintendo DS,Nippon Ichi Software,Hamster Corporation,,,0.01,2008
18995,18994,Takt of Magic,Nintendo Wii,Nintendo,Taito Corporation,,,0.01,2009
18998,18997,Anime Slot Revolution: Pachi-Slot Mobile Suit Gundam II - Ai Senshi Hen,Nintendo Wii,Yamasa Entertainment,Yamasa Entertainment,,,0.01,2007
19000,18999,Horsez,Game Boy Advance,Ubisoft,MTO,,,0.01,2007
19004,19003,Peach Ball: Senran Kagura,Nintendo Switch,Marvelous Entertainment,HONEY PARADE GAMES,,,0.01,2018
19010,19009,Lapis x Labyrinth,Nintendo Switch,Nippon Ichi Software,Nippon Ichi Software,,,0.01,2018
19014,19013,Florist Shop,Nintendo DS,UFO Interactive,Tommo,,,0.01,2010
19017,19016,Marvel Disk Wars: Avengers - Ultimate Heroes,Nintendo 3DS,Namco Bandai Games,Namco Bandai Games,,,0.01,2014
19020,19019,Ultimate Beach Soccer,Game Boy Advance,DreamCatcher Interactive,Magic Pockets,,,0.01,2003
19023,19022,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,Nintendo 3DS,Nintendo,AlphaDream Corporation,8.4,7.7,0.01,2019
19028,19027,Mark Davis Pro Bass Challenge,Nintendo GameCube,Natsume,SIMS,,,0.01,2005
19031,19030,Makai Ouji: Devils and Realist - Dairiou no Hihou,Nintendo 3DS,Namco Bandai Games,Bandai Namco Games,,,0.01,2013
19032,19031,Powerplay Tennis,Nintendo DS,Codemasters,Codemasters,,,0.01,2008
19047,19046,Steel Horizon,Nintendo DS,Konami,Climax Group,3.5,,0.01,2007
19050,19049,Trailblazers,Nintendo Switch,Rising Star Games,Supergonk,,,0.01,2018
19053,19052,Arabians Lost: The Engagement on Desert,Nintendo DS,Prototype,QuinRose,,,0.01,2009
19057,19056,WORKxWORK,Nintendo Switch,FuRyu Corporation,FuRyu,,2.5,0.01,2018
19059,19058,Smiley World: Island Challenge,Nintendo Wii,Zoo Digital Publishing,Zoo Games silver,,,0.01,2009
19060,19059,Puffins: Island Adventure,Nintendo DS,Majesco,Other Ocean Interactive,,,0.01,2009
19061,19060,Big Hero 6: Battle in the Bay,Nintendo DS,GameMill,GameMill,,,0.01,2014
19064,19063,Hanshin Tigers DS,Nintendo DS,Spike,Spike,,,0.01,2008
19067,19066,Kawaii Koinu DS 2,Nintendo DS,MTO,MTO,,,0.01,2008
19070,19069,Shugo Chara! Norinori! Chara-Nari Zumu,Nintendo DS,Konami,Konami,,,0.01,2009
19071,19070,bit Generations: Dotstream,Game Boy Advance,Nintendo,skip Ltd.,8.0,,0.01,2006
19073,19072,Dear Girl: Stories Hibiki - Hibiki Tokkun Daisakusen!,Nintendo DS,ASCII Media Works,ASCII Media Works,,,0.01,2009
19079,19078,Bruce Lee: Return of the Legend,Game Boy Advance,Vivendi Games,Vicarious Visions,8.4,,0.01,2003
19080,19079,Clue / Mouse Trap / Perfection / Aggravation,Nintendo DS,Unknown,Gravity-I,3.5,,0.01,2006
19081,19080,Spectrobes: Beyond the Portals (JP sales),Nintendo DS,Disney Interactive Studios,Jupiter Multimedia,,,0.01,2008
19083,19082,Majin Tantei Nougami Neuro: Neuro to Miko no Bishoku Sanmai,Nintendo DS,Marvelous Interactive,Marvelous Interactive,,,0.01,2008
19086,19085,Maple Story: Unmei no Shoujo,Nintendo 3DS,Sega,Nexon,,,0.01,2014
19087,19086,Atelier: The Alchemist of Arland 1-2-3 DX,Nintendo Switch,Koei Tecmo,Gust,,,0.01,2018
19097,19096,GoGo's Crazy Bones,Nintendo DS,GameMill Entertainment,"Black Lantern Studios, Inc.",,,0.01,2012
19104,19103,Bob the Builder: Festival of Fun,Nintendo Wii,Blast! Entertainment Ltd,Blast! Entertainment Ltd,,,0.01,2009
19105,19104,BlowOut,Nintendo GameCube,Majesco,Terminal Reality,6.5,,0.01,2003
19107,19106,Neo Atlas 1469,Nintendo Switch,Studio Artdink,ArtDink,,,0.01,2018
19110,19109,Rebel Raiders: Operation Nighthawk,Nintendo Wii,XS Games,Kando Games,,,0.01,2008
19112,19111,Nursery Mania,Nintendo DS,Zoo Games,Collision Studios,,,0.01,2010
19114,19113,Bermuda Triangle: Saving the Coral,Nintendo DS,Storm City Games,NorthPole Studio,,,0.01,2010
19116,19115,WiZmans World,Nintendo DS,Jaleco,Lancarse,,,0.01,2010
19118,19117,Yoku's Island Express,Nintendo Switch,Villa Gorilla,Villa Gorilla,9.0,8.4,0.01,2018
19122,19121,Rain Drops,Nintendo DS,UFO Interactive,"CyberPlanet Interactive Public Co., Ltd.",5.0,,0.01,2008
19125,19124,WTA Tour Tennis,Nintendo GameCube,Konami,Konami,4.0,,0.01,2002
19130,19129,Just Dance: Disney Party 2,Nintendo Wii,Ubisoft,Ubisoft San Francisco,,,0.01,2015
19131,19130,DS Dengeki Bunko ADV: Baccano!,Nintendo DS,Media Works,Media Works,,,0.01,2008
19137,19136,SteamWorld Dig 2,Nintendo Switch,Rising Star Games,Image & Form Games,8.8,8.7,0.01,2018
19141,19140,Ouran Koukou Host Bu DS,Nintendo DS,Idea Factory,Idea Factory,,,0.01,2009
19142,19141,Chegger's Party Quiz,Nintendo Wii,Oxygen Interactive,Oxygen Interactive,,,0.01,2008
19148,19147,Pro Evolution Soccer 2008,Nintendo DS,Konami,Konami,5.5,,0.01,2008
19149,19148,Zorro: Quest For Justice,Nintendo DS,505 Games,505 Games,,,0.01,2010
19154,19153,Kouekizaidan Houjin Nihon Kanji Nouryoku Kentei Kyoukai: Kanken Training 2,Nintendo 3DS,Imagineer,Imagineer,,,0.01,2017
19157,19156,Challenge Me: Word Puzzles,Nintendo Wii,O-Games,O Games,,,0.01,2011
19159,19158,Anpanman to Touch de Waku Waku Training,Nintendo DS,Namco Bandai,Bandai Namco Games,,,0.01,2009
19160,19159,Giana Sisters: Twisted Dreams,Nintendo Switch,THQ Nordic,Black Forest Games,,,0.01,2018
19163,19162,Action Girlz Racing,Nintendo Wii,Conspiracy Entertainment,Data Design Interactive,0.8,,0.01,2008
19165,19164,Blades of Thunder II,Nintendo DS,Summitsoft,CokeM Interactive,4.5,,0.01,2006
19166,19165,Anpanman Niko Niko Party,Nintendo Wii,Agatsuma Entertainment,Agatsuma Entertainment,,,0.01,2010
19170,19169,Hugo: The Evil Mirror,Game Boy Advance,Namco,ITE Media,5.9,,0.01,2005
19177,19176,Puchi Eva: Evangelion @ Game,Nintendo DS,Namco Bandai,Bandai Namco Games,,,0.01,2008
19181,19180,Pawly Pets: My Pet Hotel,Nintendo DS,Ubisoft,DTP Young Entertainment,,,0.01,2007
19183,19182,Time Ace,Nintendo DS,Konami,Trainwreck Studios,5.9,,0.01,2007
19184,19183,Winning Post World 2010,Nintendo Wii,KOEI,Koei,,,0.01,2010
19189,19188,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 250 Banjin no KanKen Premium - Zenkyuu Zen-Kanji Kanzen Seiha,Nintendo DS,IE Institute,IE Institute,,,0.01,2009
19190,19189,NCAA College Basketball 2K3,Nintendo GameCube,Sega,Kush Games,8.5,,0.01,2002
19192,19191,Majin Bone: The Majin of Space and Time,Nintendo 3DS,Namco Bandai Games,Namco Bandai Games,,,0.01,2014
19194,19193,Bratz: Forever Diamondz,Game Boy Advance,THQ,Barking Lizards,,,0.01,2006
19196,19195,Jissen Pachi-Slot Pachinko Hisshouhou! Wii Hokuto no Ken Sammy's Collection,Nintendo Wii,Sega,Sammy Studios,,,0.01,2007
19199,19198,Secret Files 2: Puritas Cordis,Nintendo DS,Deep Silver,Fusionsphere Systems / Animation Arts,,,0.01,2009
19204,19203,Windy X Windam,Nintendo DS,Graffiti,Success,,,0.01,2010
19206,19205,Kidz Sports International Soccer,Nintendo Wii,Bold Games,DDI,,,0.01,2008
19210,19209,Days of Memories 3,Nintendo DS,SNK Playmore,SNK Playmore Corporation,,,0.01,2009
19211,19210,Cube Creator X,Nintendo Switch,Arc System Works,Arc System Works,,,0.01,2018
19222,19221,Maximum Racing: Super Karts,Nintendo Wii,Unknown,Nordic Games Publishing,,,0.01,2011
19224,19223,Rig Racer 2,Nintendo Wii,Bold Games,Data Design Interactive,3.0,,0.01,2008
19227,19226,Secret Mysteries in London,Nintendo 3DS,Unknown,Licensed 4U,,,0.01,2011
19233,19232,Live-On DS,Nintendo DS,Acquire,Acquire,,,0.01,2009
19236,19235,Norimono Oukoku DS: You! Unten Shichai na Yo!,Nintendo DS,D3 Publisher,Tamsoft,,,0.01,2008
19237,19236,Sega Rally Championship,Game Boy Advance,Sega,Sega,,,0.01,2003
19238,19237,Sugar Sugar Rune: Queen Shiken wa Dai Panic,Nintendo DS,Bandai,Bandai Namco Games,,,0.01,2006
19239,19238,Disney's Little Einsteins,Game Boy Advance,Buena Vista,InLight Entertainment,,,0.01,2006
19241,19240,Qupu!! Mame Goma!,Nintendo DS,Creative Core,Creative Core,,,0.01,2009
19244,19243,Dun�?�Dam: Dungeons & Dam,Nintendo DS,Acquire,Ride On,,,0.01,2009
19252,19251,Chibi * Devi!,Nintendo 3DS,Alchemist,Infinity,,,0.01,2012
19254,19253,Yosumin. DS,Nintendo DS,Square Enix,Square Enix,,,0.01,2007
19255,19254,Survivor,Nintendo Wii,Valcon Games,Mindscape Inc.,5.5,,0.01,2010
19259,19258,City Racer,Nintendo GameCube,Ubisoft,Ubisoft,,,0.01,2003
19263,19262,Kirarin * Revolution: Atsumete Change! Kurikira * Code,Nintendo DS,Konami,Konami,,,0.01,2008
19269,19268,Bermuda Triangle: Saving the Coral,Nintendo Wii,Storm City Games,Storm City Games,,,0.01,2009
19273,19272,Nodame Cantabile: Dream * Orchestra,Nintendo Wii,Namco Bandai,Bandai Namco Games,,,0.01,2007
19275,19274,Xia-Xia,Nintendo DS,GameMill,"Black Lantern Studios, Inc.",,,0.01,2012
19278,19277,Inugamike no Ichizoku,Nintendo DS,From Software,From Software,,,0.01,2009
19286,19285,Open Season,Game Boy Advance,Ubisoft,Ubisoft Montreal,7.6,,0.01,2006
19300,19299,Killer 3D Pool,Game Boy Advance,"Destination Software, Inc",Gravity-I,,,0.01,2005
19301,19300,Super Putty Squad,Nintendo Switch,System 3,System 3 Software,,,0.01,2017
19303,19302,Koukou Yakyuu Dou DS,Nintendo DS,Spike,Spike,,,0.01,2009
19304,19303,Earthpedia,Nintendo 3DS,Gakken,Gakken Kyouiku Shuppan,,,0.01,2012
19308,19307,Monster Frenzy,Nintendo DS,Zoo Games,Bluestone Interactive,,,0.01,2010
19311,19310,Chaos Field,Nintendo GameCube,O3 Entertainment,MileStone Inc.,6.0,,0.01,2005
19314,19313,Horrible Histories: Ruthless Romans,Nintendo DS,Graffiti,Virtual Identity,,,0.01,2010
19316,19315,RPG Maker MV,Nintendo Switch,NIS America,Kadokawa Games,,,0.01,2019
19317,19316,Kidz Sports: Basketball,Nintendo Wii,Bold Games,Data Design Interactive,,,0.01,2008
19318,19317,Deal or No Deal: The Banker is Back!,Nintendo Wii,Mindscape,Mindscape,,,0.01,2008
19321,19320,Maximum Racing: Super Truck Racer,Nintendo Wii,Unknown,Brain in a Jar,,,0.01,2011
19325,19324,Disney Sports Basketball,Nintendo GameCube,Konami,Konami,4.0,,0.01,2003
19328,19327,Jewel Pet: Kawaii Mahou no Fantasy,Nintendo DS,MTO,MTO,,,0.01,2009
19329,19328,Kodawari Saihai Simulation: Ocha no Ma Pro Yakyuu DS,Nintendo DS,Now Production,Now Production,,,0.01,2009
19331,19330,Journey to the Center of the Earth,Nintendo DS,THQ,Midway Games,3.5,,0.01,2008
19332,19331,Lost Identities,Nintendo DS,SVG Distribution,dtp entertainment AG,,,0.01,2011
19334,19333,Kawaii Koneko DS,Nintendo DS,MTO,MTO,,7.1,0.01,2008
19339,19338,Hakuouki 3D,Nintendo 3DS,Aksys Games,Idea Factory,,,0.01,2013
19341,19340,Photo Phantasy,Nintendo DS,Zoo Games,Zoo Games,,,0.01,2011
19342,19341,Tetris Ultimate,Nintendo 3DS,Ubisoft,Ubisoft Montreal,6.8,4.0,0.01,2014
19344,19343,Miracle Tunes! Game de Tune Up! Tabun!,Nintendo 3DS,FuRyu Corporation,FuRyu,,,0.01,2017
19347,19346,Legend of Kay Anniversary,Nintendo Switch,THQ Nordic,THQ Nordic,6.5,6.1,0.01,2018
19352,19351,Machi-Ing Maker DS,Nintendo DS,D3 Publisher,"Indi Software Co., Ltd.",,,0.01,2008
19353,19352,Micro Machines V4,Nintendo DS,Codemasters,Supersonic Software,5.7,,0.01,2007
19354,19353,Uchi no 3 Shimai DS 2: 3 Shimai no Dekake Daisakusen,Nintendo DS,Culture Brain,Culture Brain,,,0.01,2009
19358,19357,Simple DS Series Vol. 45: The Misshitsukara no Dasshutsu 2,Nintendo DS,D3 Publisher,Intense,,,0.01,2008
19359,19358,Maximum Racing: Sprint Cars,Nintendo Wii,Unknown,Brain in a Jar,,,0.01,2011
19360,19359,Ochaken no Daibouken 2: Yume Ippai no Omocha Hako,Nintendo DS,MTO,MTO,,,0.01,2008
19364,19363,FlatOut,Nintendo Wii,Zoo Games,Team6 Game Studios,,,0.01,2010
19367,19366,Mean Girls,Nintendo DS,505 Games,505 Games,,,0.01,2010
19370,19369,"My World, My Way",Nintendo DS,Atlus,Global A Entertainment,8.0,,0.01,2009
19378,19377,Nintama Rantarou: Gakunen Taikousen Puzzle! no Dan,Nintendo DS,Russel,Russel,,,0.01,2010
19379,19378,Professional Fisherman's Tour: Big Bass Open,Nintendo 3DS,UFO Interactive,Starfish SD,,,0.01,2011
19381,19380,Sakura Note: Imanitsu na Garu Mirai,Nintendo DS,Marvelous Interactive,Marvelous Interactive,,,0.01,2009
19384,19383,Kurayami no Hate de Kimi o Matsu,Nintendo DS,D3 Publisher,D3 Publisher,,,0.01,2009
19387,19386,Syberia 2,Nintendo Switch,Microids,Microids,,,0.01,2017
19388,19387,Hello Kitty Kruisers,Nintendo Wii U,Bergsala Lightweight,Scarab,,,0.01,2014
19389,19388,Kokuga,Nintendo 3DS,G.Rev,G.rev Ltd.,7.7,7.5,0.01,2012
19400,19399,Shonen Kininden Tsumuji,Nintendo DS,Electronic Arts,Neuron Age,,,0.01,2010
19402,19401,Nil Admirari no Tenbin: Irodori Nadeshiko,Nintendo Switch,Idea Factory,Idea Factory,,,0.01,2018
19404,19403,Akagawa Jirou Mystery: Tsuki no Hikari,Nintendo DS,Marvelous Interactive,Marvelous Interactive,,,0.01,2008
19406,19405,Simple DS Series Vol. 47: The Suiri: Shinshou 2009,Nintendo DS,D3 Publisher,Tomcat System,,,0.01,2009
19408,19407,Mini Yonkyu DS,Nintendo DS,Rocket Company,Rocket Company,,,0.01,2009
19409,19408,Touch Detective Funghi Rhythm,Nintendo 3DS,Success,Success,,,0.01,2014
19412,19411,Shounen Sunday & Shounen Magazine: White Comic,Nintendo DS,Konami,Konami,,,0.01,2009
19414,19413,Game Book DS: Aquarian Age Perpetual Period,Nintendo DS,Broccoli,Broccoli,,,0.01,2010
19416,19415,Pro Golfer Saru,Nintendo Wii,Namco Bandai,Eighting,,,0.01,2008
19418,19417,"Utatte Touch, Utouchi!!",Nintendo DS,Konami,Konami,,,0.01,2010
19421,19420,Defender,Game Boy Advance,Midway Games,OutLook Entertainment,3.5,,0.01,2002
19422,19421,ATV Drift & Tricks,Nintendo Switch,Microids,Artefacts Studio,,,0.01,2018
19430,19429,Zombie Shiki - Eigo Ryoku Sosei Jutsu: English of the Dead,Nintendo DS,Sega,Sega,,,0.01,2008
19431,19430,Duke Nukem Advance,Game Boy Advance,Take-Two Interactive,Torus Games,8.5,,0.01,2002
19433,19432,Winx Club: Saving Alfea,Nintendo DS,Little Orbit,Little Orbit,,,0.01,2014
19437,19436,Aggressive Inline,Game Boy Advance,Acclaim Entertainment,Full-Fat,7.3,,0.01,2002
19440,19439,Build-a-lot,Nintendo DS,Mumbo Jumbo,HipSoft,,,0.01,2008
19445,19444,Dogz Fashion,Game Boy Advance,Ubisoft,MTO,,,0.01,2006
19446,19445,Gegege no Kitarou: Youkai Daiundoukai,Nintendo Wii,Bandai,Bandai,,,0.01,2007
19447,19446,Hyper Fighters,Nintendo Wii,Zoo Games,Zoo Games,,,0.01,2011
19448,19447,Kunio-kun: The World Classics Collection,Nintendo Switch,Arc System Works,"Million Co., Ltd.",,,0.01,2018
19452,19451,Kouekizaidan Houjin Nihon Kanji Nouryoku Kentei Kyoukai: Kanken Training,Nintendo 3DS,Rocket Company,Rocket Company,,,0.01,2014
19460,19459,Once Upon A Time,Nintendo Wii,Storm City Games,Storm City Games,,,0.01,2010
19465,19464,Hidamari Sketch: Doko Demo Sugoroku x 365,Nintendo DS,Idea Factory,Idea Factory,,,0.01,2009
19466,19465,th!nk Logic Trainer: Kids,Nintendo DS,Conspiracy Entertainment,DTP Young Entertainment,,,0.01,2009
19471,19470,Top Spin 2,Game Boy Advance,2K Sports,Indie Built,6.6,,0.01,2006
19472,19471,Animal Snap: Rescue Them 2 By 2,Game Boy Advance,Ignition Entertainment,"Awesome Developments, Ltd.",,,0.01,2002
19475,19474,Kantan! Tanoshii! Okashi Navi DS,Nintendo DS,KOEI,Paon Corporation,,,0.01,2008
19476,19475,Radirgy Noa Wii,Nintendo Wii,Milestone,MileStone Inc.,,,0.01,2010
19482,19481,Matchstick,Nintendo DS,DreamCatcher Interactive,Ertain,4.8,,0.01,2008
19486,19485,Maximum Racing: Rally Racer,Nintendo Wii,Unknown,Brain in a Jar,,,0.01,2011
19496,19495,Sega 3D Classics Collection,Nintendo 3DS,Sega,M2,7.3,7.5,0.01,2016
19503,19502,Tactical Guild,Nintendo DS,Success,Ninja Studio,,,0.01,2008
19504,19503,Kidz Sports: Ice Hockey,Nintendo Wii,Bold Games,Data Design Interactive,1.0,,0.01,2008
19507,19506,Happy Birthdays,Nintendo Switch,NIS America,Arc System Works,8.5,7.0,0.01,2018
19510,19509,Bob the Builder: Festival of Fun,Nintendo DS,Blast! Entertainment Ltd,Blast! Entertainment Ltd,,,0.01,2008
19511,19510,thinkSMART Kids 8+,Nintendo DS,Mentor Interactive,Conspiracy Entertainment,,,0.01,2010
19518,19517,Crazy Chase,Game Boy Advance,Kemco,Kemco,,,0.01,2002
19519,19518,Garfield and His Nine Lives,Game Boy Advance,Game Factory,Lucky Jump,,,0.01,2006
19530,19529,Akai Ito Destiny DS,Nintendo DS,Alchemist,Alchemist,,,0.01,2009
19533,19532,Battle B-Daman,Game Boy Advance,Atlus,Atlus Co.,6.0,,0.01,2006
19536,19535,Nancy Drew: Message in a Haunted Mansion,Game Boy Advance,DreamCatcher Interactive,Handheld Games,,,0.01,2001
19538,19537,My Hero: Firefighter,Nintendo DS,Majesco,Game-life / Mad Monkey Studio,,,0.01,2009
